,Frame,x_center,y_center,w,h,label,type
21009,2009_004872.jpg,435.0,538.0,97.0,60.0,16,trainval
21010,2009_004874.jpg,918.0,633.0,84.0,495.0,6,trainval
21011,2009_004874.jpg,549.0,641.0,319.0,638.0,6,trainval
21012,2009_004874.jpg,219.0,421.0,211.0,418.0,6,trainval
21013,2009_004876.jpg,641.0,616.0,638.0,614.0,8,trainval
21014,2009_004877.jpg,625.0,628.0,598.0,582.0,17,trainval
21015,2009_004880.jpg,364.0,620.0,266.0,237.0,3,trainval
21016,2009_004880.jpg,732.0,758.0,23.0,87.0,0,trainval
21017,2009_004880.jpg,762.0,745.0,15.0,83.0,0,trainval
21018,2009_004882.jpg,631.0,741.0,603.0,319.0,8,trainval
21019,2009_004882.jpg,569.0,684.0,198.0,111.0,8,trainval
21020,2009_004885.jpg,769.0,792.0,213.0,293.0,19,trainval
21021,2009_004885.jpg,512.0,722.0,216.0,327.0,19,trainval
21022,2009_004885.jpg,262.0,685.0,188.0,293.0,19,trainval
21023,2009_004886.jpg,515.0,657.0,273.0,490.0,7,trainval
21024,2009_004887.jpg,659.0,623.0,467.0,329.0,17,trainval
21025,2009_004888.jpg,534.0,717.0,83.0,67.0,4,trainval
21026,2009_004888.jpg,573.0,435.0,29.0,118.0,4,trainval
21027,2009_004888.jpg,481.0,673.0,28.0,61.0,0,trainval
21028,2009_004888.jpg,550.0,678.0,29.0,58.0,0,trainval
21029,2009_004888.jpg,556.0,643.0,17.0,29.0,0,trainval
21030,2009_004889.jpg,450.0,646.0,448.0,628.0,5,trainval
21031,2009_004890.jpg,143.0,848.0,141.0,224.0,0,trainval
21032,2009_004890.jpg,311.0,747.0,108.0,427.0,0,trainval
21033,2009_004890.jpg,479.0,742.0,114.0,437.0,0,trainval
21034,2009_004890.jpg,647.0,743.0,131.0,433.0,0,trainval
21035,2009_004890.jpg,898.0,882.0,124.0,155.0,6,trainval
21036,2009_004890.jpg,701.0,881.0,68.0,157.0,6,trainval
21037,2009_004890.jpg,752.0,774.0,247.0,131.0,11,trainval
21038,2009_004895.jpg,404.0,589.0,402.0,373.0,7,trainval
21039,2009_004897.jpg,554.0,661.0,552.0,598.0,12,trainval
21040,2009_004898.jpg,586.0,703.0,506.0,513.0,7,trainval
21041,2009_004899.jpg,435.0,711.0,433.0,498.0,0,trainval
21042,2009_004899.jpg,660.0,747.0,312.0,427.0,0,trainval
21043,2009_004899.jpg,889.0,759.0,142.0,403.0,0,trainval
21044,2009_004901.jpg,487.0,490.0,347.0,106.0,14,trainval
21045,2009_004901.jpg,561.0,488.0,131.0,99.0,19,trainval
21046,2009_004901.jpg,868.0,713.0,46.0,131.0,6,trainval
21047,2009_004902.jpg,598.0,284.0,429.0,282.0,2,trainval
21048,2009_004903.jpg,150.0,305.0,148.0,237.0,16,trainval
21049,2009_004903.jpg,615.0,647.0,579.0,519.0,16,trainval
21050,2009_004904.jpg,572.0,468.0,250.0,97.0,4,trainval
21051,2009_004905.jpg,391.0,343.0,147.0,164.0,2,trainval
21052,2009_004905.jpg,239.0,772.0,237.0,375.0,8,trainval
21053,2009_004905.jpg,825.0,786.0,262.0,348.0,6,trainval
21054,2009_004907.jpg,548.0,307.0,40.0,133.0,5,trainval
21055,2009_004913.jpg,637.0,786.0,620.0,250.0,16,trainval
21056,2009_004913.jpg,900.0,561.0,40.0,186.0,0,trainval
21057,2009_004914.jpg,641.0,641.0,639.0,638.0,8,trainval
21058,2009_004917.jpg,636.0,606.0,634.0,338.0,1,trainval
21059,2009_004919.jpg,820.0,522.0,122.0,353.0,0,trainval
21060,2009_004919.jpg,88.0,689.0,86.0,188.0,19,trainval
21061,2009_004921.jpg,618.0,648.0,611.0,624.0,6,trainval
21062,2009_004922.jpg,612.0,447.0,78.0,163.0,2,trainval
21063,2009_004922.jpg,386.0,758.0,230.0,404.0,6,trainval
21064,2009_004926.jpg,565.0,708.0,156.0,278.0,0,trainval
21065,2009_004929.jpg,561.0,655.0,556.0,609.0,15,trainval
21066,2009_004930.jpg,833.0,771.0,101.0,174.0,4,trainval
21067,2009_004933.jpg,136.0,226.0,134.0,223.0,16,trainval
21068,2009_004933.jpg,397.0,232.0,220.0,229.0,16,trainval
21069,2009_004933.jpg,691.0,262.0,143.0,190.0,16,trainval
21070,2009_004933.jpg,477.0,531.0,170.0,442.0,0,trainval
21071,2009_004933.jpg,473.0,708.0,137.0,221.0,8,trainval
21072,2009_004934.jpg,525.0,646.0,421.0,618.0,8,trainval
21073,2009_004939.jpg,677.0,559.0,567.0,442.0,0,trainval
21074,2009_004939.jpg,641.0,719.0,638.0,481.0,6,trainval
21075,2009_004940.jpg,623.0,510.0,406.0,349.0,17,trainval
21076,2009_004942.jpg,620.0,654.0,434.0,524.0,12,trainval
21077,2009_004943.jpg,297.0,756.0,200.0,101.0,10,trainval
21078,2009_004943.jpg,342.0,643.0,94.0,42.0,10,trainval
21079,2009_004943.jpg,596.0,615.0,82.0,41.0,10,trainval
21080,2009_004943.jpg,755.0,612.0,72.0,51.0,10,trainval
21081,2009_004943.jpg,879.0,584.0,90.0,42.0,10,trainval
21082,2009_004943.jpg,700.0,593.0,65.0,35.0,10,trainval
21083,2009_004943.jpg,627.0,591.0,26.0,28.0,10,trainval
21084,2009_004943.jpg,731.0,526.0,27.0,12.0,10,trainval
21085,2009_004943.jpg,370.0,564.0,12.0,13.0,10,trainval
21086,2009_004943.jpg,43.0,609.0,22.0,12.0,10,trainval
21087,2009_004943.jpg,480.0,563.0,24.0,8.0,10,trainval
21088,2009_004943.jpg,516.0,546.0,17.0,14.0,10,trainval
21089,2009_004943.jpg,570.0,544.0,27.0,14.0,10,trainval
21090,2009_004943.jpg,434.0,541.0,22.0,13.0,10,trainval
21091,2009_004943.jpg,305.0,556.0,14.0,13.0,10,trainval
21092,2009_004943.jpg,163.0,561.0,17.0,10.0,10,trainval
21093,2009_004944.jpg,638.0,566.0,621.0,344.0,1,trainval
21094,2009_004945.jpg,582.0,623.0,572.0,562.0,10,trainval
21095,2009_004946.jpg,429.0,678.0,426.0,563.0,7,trainval
21096,2009_004947.jpg,479.0,530.0,397.0,389.0,18,trainval
21097,2009_004953.jpg,641.0,551.0,638.0,426.0,17,trainval
21098,2009_004956.jpg,653.0,598.0,614.0,298.0,3,trainval
21099,2009_004958.jpg,719.0,641.0,481.0,638.0,3,trainval
21100,2009_004959.jpg,580.0,594.0,305.0,433.0,7,trainval
21101,2009_004959.jpg,537.0,422.0,361.0,307.0,7,trainval
21102,2009_004961.jpg,634.0,511.0,104.0,278.0,5,trainval
21103,2009_004962.jpg,636.0,583.0,526.0,376.0,18,trainval
21104,2009_004962.jpg,93.0,498.0,37.0,58.0,16,trainval
21105,2009_004962.jpg,175.0,441.0,18.0,31.0,0,trainval
21106,2009_004962.jpg,303.0,439.0,15.0,30.0,0,trainval
21107,2009_004962.jpg,390.0,435.0,15.0,28.0,0,trainval
21108,2009_004962.jpg,637.0,413.0,44.0,82.0,0,trainval
21109,2009_004965.jpg,331.0,497.0,179.0,200.0,2,trainval
21110,2009_004969.jpg,547.0,579.0,443.0,270.0,1,trainval
21111,2009_004969.jpg,762.0,331.0,67.0,65.0,1,trainval
21112,2009_004969.jpg,501.0,304.0,58.0,27.0,1,trainval
21113,2009_004971.jpg,538.0,706.0,506.0,509.0,17,trainval
21114,2009_004972.jpg,637.0,607.0,534.0,507.0,8,trainval
21115,2009_004974.jpg,641.0,748.0,638.0,425.0,11,trainval
21116,2009_004974.jpg,748.0,271.0,328.0,102.0,6,trainval
21117,2009_004975.jpg,573.0,653.0,525.0,614.0,6,trainval
21118,2009_004975.jpg,647.0,641.0,626.0,638.0,0,trainval
21119,2009_004977.jpg,437.0,559.0,435.0,106.0,3,trainval
21120,2009_004977.jpg,783.0,521.0,104.0,60.0,3,trainval
21121,2009_004979.jpg,77.0,48.0,41.0,46.0,19,trainval
21122,2009_004979.jpg,641.0,744.0,638.0,433.0,11,trainval
21123,2009_004979.jpg,762.0,187.0,125.0,175.0,6,trainval
21124,2009_004979.jpg,410.0,92.0,116.0,84.0,6,trainval
21125,2009_004979.jpg,206.0,179.0,203.0,142.0,11,trainval
21126,2009_004979.jpg,340.0,48.0,102.0,46.0,6,trainval
21127,2009_004980.jpg,644.0,487.0,600.0,298.0,1,trainval
21128,2009_004982.jpg,579.0,511.0,97.0,222.0,0,trainval
21129,2009_004982.jpg,673.0,484.0,72.0,210.0,0,trainval
21130,2009_004982.jpg,830.0,418.0,52.0,177.0,0,trainval
21131,2009_004982.jpg,765.0,440.0,63.0,195.0,0,trainval
21132,2009_004983.jpg,748.0,641.0,423.0,639.0,14,trainval
21133,2009_004983.jpg,705.0,520.0,270.0,407.0,17,trainval
21134,2009_004983.jpg,322.0,272.0,319.0,270.0,19,trainval
21135,2009_004984.jpg,621.0,606.0,532.0,473.0,8,trainval
21136,2009_004984.jpg,446.0,512.0,68.0,102.0,9,trainval
21137,2009_004986.jpg,641.0,518.0,312.0,209.0,16,trainval
21138,2009_004987.jpg,541.0,725.0,335.0,286.0,13,trainval
21139,2009_004987.jpg,321.0,355.0,223.0,242.0,0,trainval
21140,2009_004988.jpg,596.0,662.0,520.0,596.0,3,trainval
21141,2009_004990.jpg,663.0,104.0,302.0,102.0,19,trainval
21142,2009_004993.jpg,593.0,760.0,376.0,389.0,14,trainval
21143,2009_004993.jpg,157.0,732.0,155.0,343.0,2,trainval
21144,2009_004994.jpg,639.0,731.0,216.0,459.0,0,trainval
21145,2009_004994.jpg,385.0,771.0,183.0,378.0,5,trainval
21146,2009_004996.jpg,618.0,579.0,96.0,92.0,7,trainval
21147,2009_004996.jpg,296.0,218.0,64.0,36.0,7,trainval
21148,2009_004999.jpg,534.0,653.0,531.0,614.0,17,trainval
21149,2009_005000.jpg,564.0,671.0,457.0,579.0,12,trainval
21150,2009_005001.jpg,62.0,553.0,60.0,374.0,0,trainval
21151,2009_005001.jpg,202.0,469.0,165.0,357.0,0,trainval
21152,2009_005001.jpg,528.0,552.0,157.0,524.0,0,trainval
21153,2009_005001.jpg,468.0,505.0,165.0,218.0,0,trainval
21154,2009_005001.jpg,909.0,233.0,101.0,148.0,0,trainval
21155,2009_005001.jpg,911.0,389.0,97.0,364.0,0,trainval
21156,2009_005001.jpg,780.0,520.0,161.0,379.0,0,trainval
21157,2009_005001.jpg,698.0,783.0,251.0,355.0,0,trainval
21158,2009_005001.jpg,913.0,673.0,95.0,573.0,0,trainval
21159,2009_005001.jpg,390.0,837.0,388.0,246.0,11,trainval
21160,2009_005005.jpg,876.0,886.0,168.0,148.0,10,trainval
21161,2009_005005.jpg,788.0,869.0,168.0,175.0,10,trainval
21162,2009_005005.jpg,163.0,620.0,150.0,121.0,10,trainval
21163,2009_005005.jpg,289.0,592.0,116.0,264.0,10,trainval
21164,2009_005005.jpg,437.0,584.0,82.0,102.0,10,trainval
21165,2009_005005.jpg,621.0,544.0,140.0,251.0,10,trainval
21166,2009_005005.jpg,712.0,565.0,123.0,210.0,10,trainval
21167,2009_005005.jpg,808.0,526.0,55.0,123.0,10,trainval
21168,2009_005005.jpg,870.0,663.0,115.0,96.0,10,trainval
21169,2009_005006.jpg,398.0,723.0,110.0,152.0,4,trainval
21170,2009_005006.jpg,274.0,614.0,186.0,81.0,4,trainval
21171,2009_005006.jpg,427.0,424.0,95.0,179.0,4,trainval
21172,2009_005006.jpg,215.0,400.0,61.0,123.0,19,trainval
21173,2009_005006.jpg,411.0,432.0,88.0,156.0,4,trainval
21174,2009_005008.jpg,611.0,641.0,609.0,638.0,19,trainval
21175,2009_005015.jpg,666.0,368.0,355.0,269.0,4,trainval
21176,2009_005015.jpg,163.0,449.0,38.0,74.0,4,trainval
21177,2009_005016.jpg,831.0,748.0,259.0,423.0,11,trainval
21178,2009_005016.jpg,545.0,701.0,216.0,509.0,0,trainval
21179,2009_005016.jpg,793.0,265.0,165.0,125.0,6,trainval
21180,2009_005016.jpg,66.0,490.0,64.0,311.0,6,trainval
21181,2009_005016.jpg,416.0,771.0,301.0,379.0,6,trainval
21182,2009_005019.jpg,629.0,742.0,616.0,324.0,1,trainval
21183,2009_005024.jpg,566.0,521.0,258.0,175.0,3,trainval
21184,2009_005025.jpg,302.0,488.0,279.0,217.0,16,trainval
21185,2009_005025.jpg,196.0,352.0,38.0,46.0,0,trainval
21186,2009_005030.jpg,603.0,412.0,258.0,183.0,2,trainval
21187,2009_005030.jpg,511.0,849.0,483.0,221.0,6,trainval
21188,2009_005031.jpg,638.0,579.0,625.0,290.0,1,trainval
21189,2009_005033.jpg,641.0,632.0,638.0,602.0,17,trainval
21190,2009_005035.jpg,385.0,518.0,120.0,286.0,0,trainval
21191,2009_005035.jpg,380.0,725.0,78.0,372.0,12,trainval
21192,2009_005036.jpg,630.0,646.0,618.0,239.0,1,trainval
21193,2009_005036.jpg,860.0,569.0,154.0,80.0,16,trainval
21194,2009_005036.jpg,143.0,521.0,47.0,38.0,16,trainval
21195,2009_005037.jpg,705.0,527.0,280.0,350.0,17,trainval
21196,2009_005038.jpg,641.0,875.0,638.0,170.0,11,trainval
21197,2009_005038.jpg,362.0,813.0,126.0,294.0,9,trainval
21198,2009_005038.jpg,688.0,573.0,544.0,452.0,0,trainval
21199,2009_005038.jpg,268.0,457.0,104.0,92.0,19,trainval
21200,2009_005038.jpg,791.0,348.0,31.0,50.0,9,trainval
21201,2009_005038.jpg,926.0,372.0,68.0,81.0,0,trainval
21202,2009_005040.jpg,658.0,494.0,178.0,305.0,7,trainval
21203,2009_005042.jpg,864.0,297.0,192.0,236.0,2,trainval
21204,2009_005042.jpg,393.0,204.0,136.0,186.0,2,trainval
21205,2009_005042.jpg,207.0,91.0,108.0,89.0,2,trainval
21206,2009_005042.jpg,71.0,112.0,69.0,109.0,2,trainval
21207,2009_005042.jpg,774.0,851.0,371.0,218.0,6,trainval
21208,2009_005044.jpg,604.0,496.0,359.0,394.0,9,trainval
21209,2009_005045.jpg,352.0,751.0,337.0,418.0,0,trainval
21210,2009_005045.jpg,662.0,726.0,186.0,365.0,0,trainval
21211,2009_005045.jpg,878.0,776.0,164.0,369.0,0,trainval
21212,2009_005045.jpg,633.0,474.0,170.0,367.0,0,trainval
21213,2009_005045.jpg,350.0,468.0,179.0,350.0,0,trainval
21214,2009_005045.jpg,124.0,600.0,79.0,218.0,0,trainval
21215,2009_005051.jpg,668.0,497.0,584.0,424.0,17,trainval
21216,2009_005055.jpg,529.0,640.0,234.0,398.0,5,trainval
21217,2009_005056.jpg,601.0,674.0,599.0,573.0,0,trainval
21218,2009_005056.jpg,888.0,576.0,110.0,221.0,0,trainval
21219,2009_005056.jpg,777.0,474.0,101.0,148.0,0,trainval
21220,2009_005057.jpg,301.0,724.0,247.0,471.0,0,trainval
21221,2009_005057.jpg,200.0,349.0,31.0,44.0,9,trainval
21222,2009_005057.jpg,649.0,655.0,176.0,390.0,0,trainval
21223,2009_005057.jpg,680.0,389.0,32.0,51.0,9,trainval
21224,2009_005060.jpg,684.0,531.0,522.0,398.0,18,trainval
21225,2009_005060.jpg,154.0,545.0,99.0,61.0,16,trainval
21226,2009_005061.jpg,593.0,689.0,528.0,374.0,3,trainval
21227,2009_005062.jpg,350.0,250.0,156.0,142.0,2,trainval
21228,2009_005062.jpg,321.0,757.0,229.0,354.0,6,trainval
21229,2009_005064.jpg,626.0,603.0,545.0,465.0,8,trainval
21230,2009_005068.jpg,589.0,662.0,397.0,320.0,15,trainval
21231,2009_005068.jpg,556.0,360.0,87.0,139.0,15,trainval
21232,2009_005069.jpg,641.0,729.0,638.0,462.0,11,trainval
21233,2009_005069.jpg,211.0,193.0,208.0,191.0,19,trainval
21234,2009_005069.jpg,578.0,284.0,160.0,84.0,6,trainval
21235,2009_005069.jpg,158.0,431.0,155.0,182.0,6,trainval
21236,2009_005070.jpg,107.0,873.0,105.0,175.0,2,trainval
21237,2009_005070.jpg,385.0,756.0,148.0,298.0,19,trainval
21238,2009_005070.jpg,892.0,880.0,137.0,160.0,14,trainval
21239,2009_005073.jpg,404.0,554.0,148.0,181.0,5,trainval
21240,2009_005073.jpg,652.0,603.0,187.0,175.0,5,trainval
21241,2009_005073.jpg,586.0,588.0,145.0,195.0,5,trainval
21242,2009_005075.jpg,642.0,662.0,636.0,596.0,1,trainval
21243,2009_005076.jpg,670.0,738.0,177.0,283.0,7,trainval
21244,2009_005076.jpg,831.0,601.0,136.0,240.0,7,trainval
21245,2009_005078.jpg,548.0,584.0,316.0,248.0,13,trainval
21246,2009_005078.jpg,548.0,435.0,193.0,170.0,0,trainval
21247,2009_005079.jpg,660.0,641.0,601.0,639.0,6,trainval
21248,2009_005080.jpg,657.0,614.0,106.0,195.0,6,trainval
21249,2009_005080.jpg,79.0,509.0,77.0,92.0,6,trainval
21250,2009_005080.jpg,360.0,837.0,172.0,246.0,6,trainval
21251,2009_005080.jpg,288.0,817.0,134.0,287.0,6,trainval
21252,2009_005080.jpg,190.0,821.0,188.0,278.0,11,trainval
21253,2009_005081.jpg,552.0,647.0,547.0,627.0,15,trainval
21254,2009_005082.jpg,799.0,655.0,321.0,611.0,0,trainval
21255,2009_005082.jpg,724.0,411.0,84.0,94.0,9,trainval
21256,2009_005082.jpg,837.0,889.0,246.0,142.0,8,trainval
21257,2009_005082.jpg,291.0,899.0,268.0,121.0,8,trainval
21258,2009_005082.jpg,299.0,651.0,297.0,618.0,0,trainval
21259,2009_005082.jpg,364.0,771.0,102.0,379.0,0,trainval
21260,2009_005082.jpg,914.0,849.0,92.0,222.0,0,trainval
21261,2009_005083.jpg,497.0,437.0,93.0,86.0,17,trainval
21262,2009_005084.jpg,668.0,636.0,585.0,234.0,3,trainval
21263,2009_005085.jpg,641.0,750.0,416.0,421.0,16,trainval
21264,2009_005085.jpg,547.0,510.0,54.0,75.0,0,trainval
21265,2009_005086.jpg,751.0,737.0,288.0,269.0,13,trainval
21266,2009_005086.jpg,886.0,564.0,147.0,138.0,16,trainval
21267,2009_005086.jpg,655.0,417.0,33.0,98.0,19,trainval
21268,2009_005087.jpg,442.0,447.0,291.0,173.0,8,trainval
21269,2009_005087.jpg,400.0,472.0,227.0,292.0,0,trainval
21270,2009_005089.jpg,335.0,786.0,102.0,91.0,10,trainval
21271,2009_005094.jpg,356.0,768.0,46.0,108.0,0,trainval
21272,2009_005094.jpg,67.0,719.0,65.0,36.0,16,trainval
21273,2009_005095.jpg,586.0,601.0,390.0,446.0,17,trainval
21274,2009_005098.jpg,657.0,322.0,430.0,319.0,8,trainval
21275,2009_005098.jpg,141.0,205.0,68.0,200.0,0,trainval
21276,2009_005098.jpg,794.0,192.0,79.0,189.0,0,trainval
21277,2009_005102.jpg,378.0,666.0,316.0,509.0,5,trainval
21278,2009_005103.jpg,570.0,678.0,445.0,563.0,8,trainval
21279,2009_005103.jpg,593.0,604.0,177.0,430.0,0,trainval
21280,2009_005104.jpg,625.0,631.0,498.0,530.0,16,trainval
21281,2009_005107.jpg,469.0,563.0,325.0,399.0,5,trainval
21282,2009_005111.jpg,632.0,508.0,599.0,309.0,1,trainval
21283,2009_005114.jpg,454.0,549.0,301.0,182.0,7,trainval
21284,2009_005118.jpg,627.0,673.0,579.0,355.0,4,trainval
21285,2009_005119.jpg,607.0,528.0,261.0,188.0,17,trainval
21286,2009_005120.jpg,633.0,552.0,604.0,264.0,1,trainval
21287,2009_005126.jpg,657.0,549.0,605.0,254.0,3,trainval
21288,2009_005127.jpg,340.0,650.0,321.0,183.0,1,trainval
21289,2009_005127.jpg,696.0,679.0,110.0,71.0,1,trainval
21290,2009_005128.jpg,615.0,578.0,613.0,246.0,3,trainval
21291,2009_005129.jpg,528.0,482.0,526.0,479.0,4,trainval
21292,2009_005130.jpg,450.0,695.0,448.0,529.0,12,trainval
21293,2009_005131.jpg,567.0,480.0,508.0,319.0,7,trainval
21294,2009_005133.jpg,925.0,568.0,70.0,67.0,16,trainval
21295,2009_005133.jpg,849.0,530.0,100.0,41.0,16,trainval
21296,2009_005137.jpg,690.0,553.0,214.0,370.0,7,trainval
21297,2009_005140.jpg,641.0,639.0,639.0,637.0,0,trainval
21298,2009_005141.jpg,467.0,652.0,280.0,617.0,0,trainval
21299,2009_005142.jpg,641.0,641.0,639.0,569.0,1,trainval
21300,2009_005144.jpg,639.0,641.0,637.0,638.0,8,trainval
21301,2009_005145.jpg,644.0,858.0,632.0,205.0,11,trainval
21302,2009_005145.jpg,570.0,580.0,216.0,150.0,6,trainval
21303,2009_005147.jpg,465.0,586.0,334.0,256.0,13,trainval
21304,2009_005147.jpg,701.0,435.0,204.0,179.0,13,trainval
21305,2009_005147.jpg,172.0,430.0,72.0,307.0,0,trainval
21306,2009_005147.jpg,123.0,265.0,15.0,53.0,9,trainval
21307,2009_005148.jpg,641.0,605.0,638.0,317.0,3,trainval
21308,2009_005149.jpg,641.0,466.0,639.0,189.0,3,trainval
21309,2009_005149.jpg,641.0,98.0,639.0,96.0,3,trainval
21310,2009_005150.jpg,631.0,641.0,597.0,626.0,9,trainval
21311,2009_005152.jpg,528.0,500.0,84.0,90.0,7,trainval
21312,2009_005153.jpg,504.0,658.0,362.0,317.0,5,trainval
21313,2009_005154.jpg,573.0,553.0,517.0,543.0,8,trainval
21314,2009_005154.jpg,735.0,396.0,351.0,299.0,16,trainval
21315,2009_005154.jpg,934.0,369.0,52.0,133.0,16,trainval
21316,2009_005155.jpg,627.0,698.0,577.0,371.0,13,trainval
21317,2009_005155.jpg,528.0,515.0,273.0,251.0,0,trainval
21318,2009_005156.jpg,568.0,387.0,485.0,323.0,8,trainval
21319,2009_005158.jpg,521.0,575.0,290.0,401.0,17,trainval
21320,2009_005160.jpg,381.0,649.0,378.0,623.0,17,trainval
21321,2009_005161.jpg,639.0,545.0,596.0,508.0,12,trainval
21322,2009_005162.jpg,641.0,687.0,638.0,547.0,5,trainval
21323,2009_005163.jpg,639.0,660.0,566.0,545.0,6,trainval
21324,2009_005165.jpg,853.0,828.0,213.0,265.0,6,trainval
21325,2009_005165.jpg,182.0,477.0,179.0,287.0,6,trainval
21326,2009_005165.jpg,728.0,415.0,208.0,356.0,19,trainval
21327,2009_005165.jpg,653.0,683.0,614.0,454.0,11,trainval
21328,2009_005168.jpg,949.0,498.0,22.0,49.0,16,trainval
21329,2009_005168.jpg,747.0,483.0,58.0,51.0,16,trainval
21330,2009_005168.jpg,657.0,497.0,19.0,62.0,0,trainval
21331,2009_005168.jpg,472.0,461.0,259.0,172.0,18,trainval
21332,2009_005168.jpg,91.0,499.0,26.0,109.0,0,trainval
21333,2009_005170.jpg,641.0,641.0,639.0,638.0,19,trainval
21334,2009_005171.jpg,775.0,866.0,370.0,188.0,11,trainval
21335,2009_005171.jpg,797.0,890.0,238.0,140.0,6,trainval
21336,2009_005171.jpg,918.0,664.0,84.0,111.0,6,trainval
21337,2009_005171.jpg,589.0,702.0,77.0,147.0,6,trainval
21338,2009_005171.jpg,428.0,788.0,142.0,343.0,6,trainval
21339,2009_005171.jpg,188.0,794.0,180.0,331.0,6,trainval
21340,2009_005171.jpg,343.0,442.0,13.0,38.0,9,trainval
21341,2009_005171.jpg,17.0,479.0,13.0,72.0,9,trainval
21342,2009_005171.jpg,253.0,456.0,23.0,31.0,9,trainval
21343,2009_005172.jpg,712.0,686.0,497.0,548.0,8,trainval
21344,2009_005172.jpg,202.0,762.0,200.0,396.0,0,trainval
21345,2009_005177.jpg,760.0,713.0,301.0,285.0,17,trainval
21346,2009_005177.jpg,335.0,678.0,314.0,328.0,17,trainval
21347,2009_005177.jpg,633.0,394.0,328.0,200.0,17,trainval
21348,2009_005178.jpg,610.0,633.0,535.0,557.0,8,trainval
21349,2009_005181.jpg,735.0,641.0,449.0,638.0,0,trainval
21350,2009_005183.jpg,207.0,336.0,55.0,162.0,0,trainval
21351,2009_005183.jpg,305.0,633.0,93.0,480.0,0,trainval
21352,2009_005183.jpg,368.0,280.0,36.0,116.0,0,trainval
21353,2009_005183.jpg,74.0,282.0,24.0,61.0,0,trainval
21354,2009_005183.jpg,492.0,219.0,35.0,58.0,0,trainval
21355,2009_005183.jpg,927.0,226.0,24.0,44.0,0,trainval
21356,2009_005183.jpg,656.0,688.0,28.0,84.0,9,trainval
21357,2009_005183.jpg,543.0,490.0,81.0,70.0,6,trainval
21358,2009_005183.jpg,413.0,489.0,68.0,82.0,6,trainval
21359,2009_005185.jpg,564.0,626.0,562.0,474.0,0,trainval
21360,2009_005185.jpg,656.0,794.0,163.0,96.0,5,trainval
21361,2009_005189.jpg,637.0,497.0,596.0,236.0,1,trainval
21362,2009_005190.jpg,467.0,528.0,118.0,311.0,9,trainval
21363,2009_005191.jpg,810.0,641.0,301.0,638.0,0,trainval
21364,2009_005191.jpg,564.0,694.0,320.0,532.0,7,trainval
21365,2009_005193.jpg,594.0,586.0,413.0,517.0,10,trainval
21366,2009_005194.jpg,294.0,682.0,38.0,121.0,13,trainval
21367,2009_005194.jpg,252.0,643.0,29.0,85.0,13,trainval
21368,2009_005198.jpg,628.0,510.0,406.0,280.0,7,trainval
21369,2009_005201.jpg,634.0,561.0,599.0,387.0,18,trainval
21370,2009_005202.jpg,476.0,717.0,474.0,486.0,11,trainval
21371,2009_005202.jpg,846.0,834.0,228.0,253.0,6,trainval
21372,2009_005202.jpg,339.0,783.0,282.0,353.0,6,trainval
21373,2009_005202.jpg,571.0,219.0,91.0,84.0,6,trainval
21374,2009_005202.jpg,728.0,584.0,195.0,323.0,6,trainval
21375,2009_005202.jpg,160.0,332.0,106.0,155.0,6,trainval
21376,2009_005203.jpg,577.0,609.0,129.0,275.0,8,trainval
21377,2009_005203.jpg,589.0,463.0,136.0,417.0,0,trainval
21378,2009_005203.jpg,828.0,482.0,38.0,102.0,0,trainval
21379,2009_005204.jpg,639.0,725.0,636.0,470.0,6,trainval
21380,2009_005205.jpg,623.0,368.0,331.0,101.0,11,trainval
21381,2009_005205.jpg,346.0,309.0,41.0,31.0,6,trainval
21382,2009_005205.jpg,746.0,317.0,39.0,35.0,6,trainval
21383,2009_005205.jpg,783.0,424.0,61.0,97.0,6,trainval
21384,2009_005205.jpg,309.0,419.0,58.0,102.0,6,trainval
21385,2009_005205.jpg,235.0,547.0,99.0,134.0,6,trainval
21386,2009_005205.jpg,867.0,554.0,104.0,132.0,6,trainval
21387,2009_005205.jpg,336.0,810.0,321.0,301.0,6,trainval
21388,2009_005205.jpg,814.0,831.0,292.0,259.0,6,trainval
21389,2009_005205.jpg,655.0,775.0,529.0,370.0,11,trainval
21390,2009_005205.jpg,907.0,439.0,106.0,416.0,0,trainval
21391,2009_005210.jpg,641.0,533.0,639.0,265.0,1,trainval
21392,2009_005211.jpg,473.0,666.0,471.0,403.0,17,trainval
21393,2009_005215.jpg,783.0,621.0,70.0,25.0,16,trainval
21394,2009_005215.jpg,616.0,497.0,549.0,272.0,1,trainval
21395,2009_005216.jpg,200.0,384.0,125.0,246.0,0,trainval
21396,2009_005216.jpg,306.0,542.0,202.0,310.0,0,trainval
21397,2009_005216.jpg,530.0,590.0,167.0,394.0,0,trainval
21398,2009_005216.jpg,824.0,581.0,250.0,404.0,0,trainval
21399,2009_005216.jpg,641.0,650.0,638.0,620.0,6,trainval
21400,2009_005217.jpg,559.0,706.0,445.0,509.0,12,trainval
21401,2009_005217.jpg,611.0,448.0,179.0,445.0,0,trainval
21402,2009_005218.jpg,616.0,517.0,507.0,297.0,1,trainval
21403,2009_005219.jpg,440.0,515.0,303.0,512.0,17,trainval
21404,2009_005220.jpg,605.0,594.0,534.0,455.0,3,trainval
21405,2009_005221.jpg,508.0,520.0,294.0,385.0,2,trainval
21406,2009_005222.jpg,749.0,680.0,229.0,559.0,0,trainval
21407,2009_005225.jpg,543.0,534.0,19.0,48.0,5,trainval
