,Frame,center_x,center_y,w,h,label,type
22535,2010_000865.jpg,91.5,287.0,12,41,0,trainval
22536,2010_000866.jpg,392.0,412.5,275,222,10,trainval
22537,2010_000866.jpg,516.0,307.5,132,306,0,trainval
22538,2010_000866.jpg,703.5,142.0,15,58,9,trainval
22539,2010_000870.jpg,570.5,345.0,194,270,5,trainval
22540,2010_000871.jpg,468.0,420.0,189,276,19,trainval
22541,2010_000871.jpg,371.0,500.5,356,499,19,trainval
22542,2010_000871.jpg,546.0,598.0,33,91,19,trainval
22543,2010_000872.jpg,540.5,417.0,377,288,17,trainval
22544,2010_000874.jpg,180.0,517.0,168,322,12,trainval
22545,2010_000874.jpg,362.0,538.0,221,394,12,trainval
22546,2010_000875.jpg,408.5,375.5,161,224,17,trainval
22547,2010_000876.jpg,492.0,379.0,489,322,19,trainval
22548,2010_000879.jpg,472.5,529.0,471,376,5,trainval
22549,2010_000883.jpg,546.5,602.5,407,199,5,trainval
22550,2010_000883.jpg,418.0,488.0,355,428,0,trainval
22551,2010_000885.jpg,514.0,124.5,370,120,1,trainval
22552,2010_000885.jpg,344.5,281.5,187,34,1,trainval
22553,2010_000885.jpg,313.0,341.0,94,20,1,trainval
22554,2010_000887.jpg,533.0,287.5,206,160,4,trainval
22555,2010_000889.jpg,296.5,474.5,172,338,5,trainval
22556,2010_000891.jpg,361.5,453.5,90,59,9,trainval
22557,2010_000891.jpg,404.5,375.5,403,374,0,trainval
22558,2010_000891.jpg,481.5,420.0,99,81,0,trainval
22559,2010_000893.jpg,610.5,41.5,63,40,19,trainval
22560,2010_000893.jpg,402.5,140.0,50,50,2,trainval
22561,2010_000893.jpg,460.0,129.5,31,59,19,trainval
22562,2010_000893.jpg,399.5,265.0,233,232,8,trainval
22563,2010_000897.jpg,479.5,378.5,91,176,9,trainval
22564,2010_000898.jpg,501.0,344.5,483,283,8,trainval
22565,2010_000899.jpg,502.5,334.5,201,315,5,trainval
22566,2010_000904.jpg,529.5,400.5,441,399,5,trainval
22567,2010_000906.jpg,443.5,312.5,205,164,4,trainval
22568,2010_000907.jpg,591.0,431.0,264,206,15,trainval
22569,2010_000907.jpg,190.0,487.5,157,84,15,trainval
22570,2010_000908.jpg,426.0,387.5,264,215,16,trainval
22571,2010_000908.jpg,534.5,258.5,122,44,0,trainval
22572,2010_000910.jpg,269.5,566.5,178,316,15,trainval
22573,2010_000910.jpg,491.5,474.5,142,170,8,trainval
22574,2010_000910.jpg,483.0,398.5,99,250,0,trainval
22575,2010_000912.jpg,266.5,481.0,265,229,14,trainval
22576,2010_000912.jpg,267.5,374.0,266,335,0,trainval
22577,2010_000912.jpg,267.5,484.5,266,231,0,trainval
22578,2010_000914.jpg,290.0,528.0,251,441,17,trainval
22579,2010_000915.jpg,432.0,691.5,258,111,11,trainval
22580,2010_000915.jpg,271.5,556.5,36,99,6,trainval
22581,2010_000915.jpg,336.0,574.5,54,150,9,trainval
22582,2010_000915.jpg,139.5,561.5,138,230,0,trainval
22583,2010_000918.jpg,187.0,142.0,67,67,7,trainval
22584,2010_000920.jpg,517.5,281.0,45,80,10,trainval
22585,2010_000920.jpg,550.0,262.0,28,67,10,trainval
22586,2010_000920.jpg,446.0,257.0,71,41,10,trainval
22587,2010_000920.jpg,403.5,320.0,45,53,10,trainval
22588,2010_000920.jpg,332.0,344.0,59,89,10,trainval
22589,2010_000920.jpg,249.0,336.5,63,77,10,trainval
22590,2010_000922.jpg,376.5,404.5,189,271,0,trainval
22591,2010_000922.jpg,430.5,468.0,429,267,14,trainval
22592,2010_000922.jpg,386.0,164.5,218,97,16,trainval
22593,2010_000922.jpg,143.5,182.5,130,82,16,trainval
22594,2010_000923.jpg,484.5,344.0,450,299,12,trainval
22595,2010_000926.jpg,403.5,309.5,402,308,5,trainval
22596,2010_000927.jpg,485.5,344.5,460,331,13,trainval
22597,2010_000928.jpg,435.0,312.5,129,50,16,trainval
22598,2010_000929.jpg,203.5,466.5,61,48,13,trainval
22599,2010_000929.jpg,180.5,439.5,26,48,0,trainval
22600,2010_000931.jpg,458.5,211.0,103,106,2,trainval
22601,2010_000931.jpg,303.0,201.5,111,107,2,trainval
22602,2010_000931.jpg,168.0,452.0,105,95,0,trainval
22603,2010_000938.jpg,384.5,329.0,383,206,11,trainval
22604,2010_000939.jpg,490.5,308.5,216,73,1,trainval
22605,2010_000941.jpg,276.5,566.5,275,367,17,trainval
22606,2010_000942.jpg,49.5,370.0,48,52,6,trainval
22607,2010_000942.jpg,591.0,376.5,18,39,6,trainval
22608,2010_000942.jpg,536.0,225.0,116,159,0,trainval
22609,2010_000942.jpg,523.5,337.0,111,121,0,trainval
22610,2010_000942.jpg,350.5,325.0,94,118,0,trainval
22611,2010_000942.jpg,182.5,326.0,118,143,0,trainval
22612,2010_000942.jpg,96.5,241.5,95,189,0,trainval
22613,2010_000942.jpg,213.0,182.0,90,137,0,trainval
22614,2010_000942.jpg,380.5,231.0,88,144,0,trainval
22615,2010_000942.jpg,453.5,214.5,77,117,19,trainval
22616,2010_000944.jpg,355.0,531.0,253,63,6,trainval
22617,2010_000944.jpg,460.0,273.5,133,116,2,trainval
22618,2010_000944.jpg,604.0,364.5,25,72,9,trainval
22619,2010_000944.jpg,187.5,371.5,21,73,9,trainval
22620,2010_000944.jpg,262.5,364.5,42,15,9,trainval
22621,2010_000944.jpg,47.0,339.0,35,39,9,trainval
22622,2010_000944.jpg,166.0,316.5,22,18,9,trainval
22623,2010_000944.jpg,353.5,418.0,319,289,0,trainval
22624,2010_000945.jpg,426.5,417.0,257,291,0,trainval
22625,2010_000947.jpg,607.0,333.0,175,216,18,trainval
22626,2010_000947.jpg,321.0,357.0,237,141,18,trainval
22627,2010_000947.jpg,730.0,367.5,40,36,16,trainval
22628,2010_000948.jpg,258.5,201.0,257,186,17,trainval
22629,2010_000948.jpg,437.0,246.5,140,134,17,trainval
22630,2010_000948.jpg,661.0,240.5,175,155,17,trainval
22631,2010_000952.jpg,502.0,337.5,433,252,16,trainval
22632,2010_000954.jpg,415.5,338.0,93,35,15,trainval
22633,2010_000954.jpg,248.5,340.5,91,36,15,trainval
22634,2010_000954.jpg,663.5,416.0,173,293,0,trainval
22635,2010_000955.jpg,550.5,381.5,399,98,3,trainval
22636,2010_000956.jpg,284.0,60.0,26,21,7,trainval
22637,2010_000956.jpg,183.5,613.0,20,13,7,trainval
22638,2010_000956.jpg,77.0,601.0,17,10,7,trainval
22639,2010_000959.jpg,667.5,323.0,60,185,0,trainval
22640,2010_000959.jpg,600.0,331.5,300,330,3,trainval
22641,2010_000961.jpg,323.0,386.0,128,188,7,trainval
22642,2010_000968.jpg,587.5,411.5,127,86,5,trainval
22643,2010_000968.jpg,245.5,424.0,208,217,6,trainval
22644,2010_000968.jpg,472.5,248.0,255,137,14,trainval
22645,2010_000968.jpg,438.5,181.5,146,87,0,trainval
22646,2010_000968.jpg,717.5,187.0,32,67,19,trainval
22647,2010_000970.jpg,143.5,439.5,142,243,10,trainval
22648,2010_000970.jpg,405.5,382.0,281,361,0,trainval
22649,2010_000970.jpg,242.0,213.5,35,62,0,trainval
22650,2010_000970.jpg,38.5,300.0,37,228,0,trainval
22651,2010_000970.jpg,116.0,219.5,14,41,0,trainval
22652,2010_000971.jpg,437.5,403.0,427,316,17,trainval
22653,2010_000973.jpg,499.5,448.0,255,145,5,trainval
22654,2010_000973.jpg,226.5,349.5,147,243,5,trainval
22655,2010_000973.jpg,702.5,484.5,65,141,19,trainval
22656,2010_000973.jpg,726.0,415.5,48,246,19,trainval
22657,2010_000974.jpg,349.0,417.0,115,123,17,trainval
22658,2010_000974.jpg,326.5,548.5,163,403,0,trainval
22659,2010_000974.jpg,144.0,457.5,78,75,2,trainval
22660,2010_000975.jpg,360.0,495.5,351,479,5,trainval
22661,2010_000978.jpg,433.0,378.0,91,111,10,trainval
22662,2010_000978.jpg,384.5,303.0,170,222,10,trainval
22663,2010_000979.jpg,352.5,689.0,66,20,4,trainval
22664,2010_000981.jpg,491.5,295.0,403,133,1,trainval
22665,2010_000983.jpg,363.5,323.0,53,89,5,trainval
22666,2010_000984.jpg,464.0,283.5,335,114,3,trainval
22667,2010_000986.jpg,591.5,177.0,179,60,1,trainval
22668,2010_000989.jpg,360.5,574.5,317,351,5,trainval
22669,2010_000991.jpg,446.5,429.5,274,257,13,trainval
22670,2010_000991.jpg,444.0,349.0,138,328,0,trainval
22671,2010_000993.jpg,106.0,326.0,25,80,0,trainval
22672,2010_000993.jpg,86.5,369.0,43,126,0,trainval
22673,2010_000993.jpg,369.5,392.5,98,172,0,trainval
22674,2010_000993.jpg,239.5,499.5,211,432,0,trainval
22675,2010_000994.jpg,391.5,366.5,114,206,7,trainval
22676,2010_000995.jpg,500.5,374.5,499,373,13,trainval
22677,2010_000996.jpg,305.5,484.0,274,463,17,trainval
22678,2010_001000.jpg,520.5,335.5,459,331,15,trainval
22679,2010_001002.jpg,551.0,375.5,398,374,5,trainval
22680,2010_001006.jpg,400.5,206.5,96,91,5,trainval
22681,2010_001006.jpg,288.0,254.0,117,194,0,trainval
22682,2010_001008.jpg,512.5,348.0,115,234,0,trainval
22683,2010_001008.jpg,199.5,272.0,132,155,0,trainval
22684,2010_001008.jpg,364.0,409.5,148,306,0,trainval
22685,2010_001009.jpg,440.5,329.5,262,328,5,trainval
22686,2010_001010.jpg,257.0,338.0,188,308,15,trainval
22687,2010_001010.jpg,452.5,377.5,61,58,15,trainval
22688,2010_001011.jpg,411.0,468.5,165,107,10,trainval
22689,2010_001011.jpg,271.0,423.0,226,138,10,trainval
22690,2010_001012.jpg,566.0,405.5,368,314,17,trainval
22691,2010_001012.jpg,601.0,375.5,298,374,6,trainval
22692,2010_001012.jpg,90.5,156.5,89,155,6,trainval
22693,2010_001013.jpg,177.5,346.0,158,340,9,trainval
22694,2010_001016.jpg,462.0,280.5,192,195,7,trainval
22695,2010_001017.jpg,399.0,371.0,228,176,1,trainval
22696,2010_001020.jpg,489.0,320.5,264,184,1,trainval
22697,2010_001020.jpg,585.0,326.5,18,34,0,trainval
22698,2010_001020.jpg,314.0,392.0,11,26,0,trainval
22699,2010_001020.jpg,261.5,334.5,8,24,0,trainval
22700,2010_001020.jpg,183.0,431.0,15,26,0,trainval
22701,2010_001020.jpg,167.5,428.0,13,26,0,trainval
22702,2010_001021.jpg,448.5,324.5,447,323,17,trainval
22703,2010_001023.jpg,432.5,398.5,347,328,5,trainval
22704,2010_001024.jpg,501.0,382.5,498,231,1,trainval
22705,2010_001024.jpg,540.5,188.5,41,112,0,trainval
22706,2010_001024.jpg,379.5,147.0,48,120,0,trainval
22707,2010_001024.jpg,305.0,180.0,41,75,0,trainval
22708,2010_001024.jpg,180.5,172.0,47,112,0,trainval
22709,2010_001025.jpg,500.5,385.0,499,376,17,trainval
22710,2010_001030.jpg,351.5,513.5,227,449,17,trainval
22711,2010_001030.jpg,389.5,605.0,220,290,0,trainval
22712,2010_001032.jpg,533.0,282.5,323,194,5,trainval
22713,2010_001032.jpg,111.5,190.5,107,189,0,trainval
22714,2010_001032.jpg,239.5,108.5,109,107,0,trainval
22715,2010_001032.jpg,491.0,89.5,107,88,0,trainval
22716,2010_001032.jpg,704.0,375.5,92,374,0,trainval
22717,2010_001036.jpg,407.5,304.5,34,60,0,trainval
22718,2010_001036.jpg,468.0,321.0,57,45,0,trainval
22719,2010_001036.jpg,444.0,363.5,201,110,4,trainval
22720,2010_001039.jpg,512.5,298.5,475,213,1,trainval
22721,2010_001042.jpg,384.0,305.5,231,151,7,trainval
22722,2010_001043.jpg,692.0,180.5,20,77,16,trainval
22723,2010_001043.jpg,628.0,206.5,142,103,16,trainval
22724,2010_001043.jpg,449.0,289.0,341,157,16,trainval
22725,2010_001043.jpg,67.5,217.5,66,69,16,trainval
22726,2010_001043.jpg,189.0,210.5,87,86,16,trainval
22727,2010_001044.jpg,499.5,383.0,498,335,16,trainval
22728,2010_001049.jpg,522.0,349.5,183,111,8,trainval
22729,2010_001049.jpg,240.5,338.5,173,115,8,trainval
22730,2010_001051.jpg,594.5,290.5,308,214,14,trainval
22731,2010_001051.jpg,229.5,350.5,228,259,14,trainval
22732,2010_001052.jpg,324.5,299.0,323,44,3,trainval
22733,2010_001054.jpg,528.5,347.5,419,325,17,trainval
22734,2010_001057.jpg,506.0,272.5,137,145,17,trainval
22735,2010_001057.jpg,349.0,337.0,247,253,17,trainval
22736,2010_001061.jpg,360.5,301.0,188,229,7,trainval
22737,2010_001063.jpg,404.5,291.0,292,192,5,trainval
22738,2010_001066.jpg,365.5,519.5,133,86,14,trainval
22739,2010_001069.jpg,370.0,507.0,274,369,7,trainval
22740,2010_001070.jpg,332.0,394.5,140,156,17,trainval
22741,2010_001074.jpg,206.0,256.5,137,135,5,trainval
22742,2010_001074.jpg,455.0,210.5,140,155,5,trainval
22743,2010_001076.jpg,443.0,379.5,68,39,10,trainval
22744,2010_001076.jpg,358.5,353.5,90,43,10,trainval
22745,2010_001076.jpg,189.5,118.5,8,18,0,trainval
22746,2010_001077.jpg,425.5,345.0,262,216,12,trainval
22747,2010_001077.jpg,432.0,253.0,87,187,0,trainval
22748,2010_001079.jpg,285.0,130.5,45,42,10,trainval
22749,2010_001079.jpg,283.0,203.0,70,68,10,trainval
22750,2010_001079.jpg,368.5,262.0,118,82,10,trainval
22751,2010_001079.jpg,370.5,428.0,129,92,10,trainval
22752,2010_001079.jpg,573.5,213.0,71,45,10,trainval
22753,2010_001079.jpg,591.0,277.0,102,76,10,trainval
22754,2010_001080.jpg,512.0,435.5,446,254,16,trainval
22755,2010_001080.jpg,278.0,192.0,26,18,0,trainval
22756,2010_001082.jpg,598.0,407.5,304,307,10,trainval
22757,2010_001082.jpg,314.5,433.0,205,256,10,trainval
22758,2010_001082.jpg,259.5,313.5,258,312,10,trainval
22759,2010_001082.jpg,658.0,94.5,184,93,10,trainval
22760,2010_001082.jpg,438.5,89.5,95,88,10,trainval
22761,2010_001085.jpg,375.5,478.0,374,313,1,trainval
22762,2010_001087.jpg,422.0,322.5,368,303,18,trainval
22763,2010_001087.jpg,669.5,294.0,161,171,18,trainval
22764,2010_001089.jpg,500.5,333.5,499,332,17,trainval
22765,2010_001092.jpg,277.0,347.0,136,152,5,trainval
22766,2010_001092.jpg,650.5,249.5,199,248,0,trainval
22767,2010_001094.jpg,375.5,278.5,143,145,5,trainval
22768,2010_001094.jpg,253.5,277.5,48,57,9,trainval
22769,2010_001094.jpg,481.0,170.0,79,140,6,trainval
22770,2010_001094.jpg,374.0,226.5,167,207,0,trainval
22771,2010_001098.jpg,565.0,195.0,22,39,7,trainval
22772,2010_001098.jpg,401.0,148.5,26,33,7,trainval
22773,2010_001098.jpg,338.5,195.5,22,32,7,trainval
22774,2010_001098.jpg,243.5,250.5,20,33,7,trainval
22775,2010_001098.jpg,155.0,269.5,17,46,7,trainval
22776,2010_001099.jpg,583.0,339.5,244,329,5,trainval
22777,2010_001099.jpg,503.5,366.0,493,276,2,trainval
22778,2010_001099.jpg,431.0,392.5,173,223,5,trainval
22779,2010_001100.jpg,541.0,344.0,415,275,17,trainval
22780,2010_001103.jpg,347.5,236.0,229,191,17,trainval
22781,2010_001103.jpg,373.0,548.5,352,403,17,trainval
22782,2010_001104.jpg,229.0,466.0,220,85,3,trainval
22783,2010_001105.jpg,500.5,391.0,499,52,3,trainval
22784,2010_001106.jpg,620.0,152.5,104,151,0,trainval
22785,2010_001107.jpg,610.5,387.0,240,351,0,trainval
22786,2010_001107.jpg,173.0,445.0,137,235,0,trainval
22787,2010_001107.jpg,505.0,202.0,40,52,15,trainval
22788,2010_001107.jpg,247.5,209.5,42,22,15,trainval
22789,2010_001107.jpg,189.0,211.0,24,16,15,trainval
22790,2010_001107.jpg,60.0,221.0,12,17,15,trainval
22791,2010_001107.jpg,388.5,204.5,12,14,15,trainval
22792,2010_001109.jpg,215.0,423.0,50,27,4,trainval
22793,2010_001109.jpg,197.0,411.0,11,12,0,trainval
22794,2010_001109.jpg,223.0,408.5,16,14,0,trainval
22795,2010_001110.jpg,503.0,333.5,455,332,16,trainval
22796,2010_001110.jpg,636.5,188.5,224,187,16,trainval
22797,2010_001111.jpg,84.5,285.5,83,284,19,trainval
22798,2010_001111.jpg,413.5,402.0,355,237,14,trainval
22799,2010_001111.jpg,404.5,420.5,226,284,0,trainval
22800,2010_001111.jpg,584.5,124.5,70,123,19,trainval
22801,2010_001111.jpg,676.0,375.5,148,374,0,trainval
22802,2010_001112.jpg,718.0,476.5,64,172,16,trainval
22803,2010_001112.jpg,425.0,294.5,50,41,5,trainval
22804,2010_001112.jpg,230.5,429.0,91,132,0,trainval
22805,2010_001112.jpg,361.5,379.0,99,220,0,trainval
22806,2010_001112.jpg,448.0,416.5,55,130,0,trainval
22807,2010_001112.jpg,485.0,266.5,26,79,0,trainval
22808,2010_001112.jpg,425.5,257.0,25,71,0,trainval
22809,2010_001112.jpg,392.5,193.0,16,34,0,trainval
22810,2010_001112.jpg,413.5,223.5,31,69,0,trainval
22811,2010_001112.jpg,488.5,197.0,31,32,15,trainval
22812,2010_001113.jpg,205.0,481.5,127,162,0,trainval
22813,2010_001113.jpg,378.0,489.0,108,144,0,trainval
22814,2010_001113.jpg,478.5,485.0,90,140,0,trainval
22815,2010_001113.jpg,670.0,483.0,127,156,0,trainval
22816,2010_001113.jpg,313.5,421.5,102,258,0,trainval
22817,2010_001113.jpg,428.5,365.0,82,170,0,trainval
22818,2010_001113.jpg,464.0,244.0,50,82,0,trainval
22819,2010_001113.jpg,521.0,403.5,92,165,0,trainval
22820,2010_001113.jpg,691.5,404.5,78,52,11,trainval
22821,2010_001113.jpg,65.5,418.5,64,210,2,trainval
22822,2010_001117.jpg,669.5,149.5,161,67,16,trainval
22823,2010_001117.jpg,440.0,313.0,353,202,16,trainval
22824,2010_001117.jpg,45.5,115.5,44,33,16,trainval
22825,2010_001117.jpg,206.0,123.0,53,27,16,trainval
22826,2010_001117.jpg,150.5,121.0,56,31,16,trainval
22827,2010_001118.jpg,62.5,427.0,61,133,18,trainval
22828,2010_001118.jpg,536.5,605.0,289,257,16,trainval
22829,2010_001118.jpg,147.0,480.5,60,29,16,trainval
22830,2010_001119.jpg,423.5,504.0,422,117,8,trainval
22831,2010_001119.jpg,82.0,190.5,73,42,8,trainval
22832,2010_001119.jpg,283.0,397.5,157,330,0,trainval
22833,2010_001119.jpg,436.5,391.5,294,342,0,trainval
22834,2010_001119.jpg,41.0,197.5,29,94,0,trainval
22835,2010_001119.jpg,334.0,142.5,25,39,0,trainval
22836,2010_001120.jpg,415.0,140.5,196,130,7,trainval
22837,2010_001120.jpg,159.5,602.5,158,295,0,trainval
22838,2010_001120.jpg,322.0,516.5,109,212,0,trainval
22839,2010_001121.jpg,690.0,363.5,120,236,16,trainval
22840,2010_001121.jpg,404.5,295.0,340,169,16,trainval
22841,2010_001121.jpg,168.5,241.5,167,117,16,trainval
22842,2010_001123.jpg,484.5,501.5,156,497,6,trainval
22843,2010_001124.jpg,500.0,329.0,494,320,5,trainval
22844,2010_001125.jpg,374.5,499.5,373,498,17,trainval
22845,2010_001126.jpg,349.0,332.5,76,82,4,trainval
22846,2010_001126.jpg,344.5,300.5,10,29,0,trainval
22847,2010_001127.jpg,42.5,168.0,41,90,2,trainval
22848,2010_001127.jpg,683.5,220.0,133,103,14,trainval
22849,2010_001127.jpg,474.5,459.0,410,207,14,trainval
22850,2010_001130.jpg,256.5,513.5,255,473,0,trainval
22851,2010_001131.jpg,375.5,668.0,374,164,11,trainval
22852,2010_001131.jpg,296.5,357.5,295,356,0,trainval
22853,2010_001131.jpg,480.0,598.5,96,291,9,trainval
22854,2010_001134.jpg,205.0,455.0,148,89,19,trainval
22855,2010_001134.jpg,627.0,417.5,237,164,19,trainval
22856,2010_001134.jpg,708.5,82.5,83,81,19,trainval
22857,2010_001134.jpg,617.0,206.0,167,167,19,trainval
22858,2010_001134.jpg,402.0,307.0,165,166,19,trainval
22859,2010_001134.jpg,159.5,295.5,158,159,19,trainval
22860,2010_001134.jpg,299.0,101.5,182,100,19,trainval
22861,2010_001139.jpg,501.5,330.0,497,285,1,trainval
22862,2010_001140.jpg,434.5,236.5,355,169,17,trainval
22863,2010_001140.jpg,500.5,333.5,499,332,14,trainval
22864,2010_001142.jpg,414.0,349.0,18,34,9,trainval
22865,2010_001142.jpg,455.5,265.0,13,22,9,trainval
22866,2010_001142.jpg,397.0,322.0,16,28,9,trainval
22867,2010_001142.jpg,432.5,327.0,11,21,9,trainval
22868,2010_001142.jpg,327.0,331.0,9,19,9,trainval
22869,2010_001142.jpg,528.5,271.5,56,117,0,trainval
22870,2010_001142.jpg,520.5,427.5,96,171,0,trainval
22871,2010_001142.jpg,294.0,350.0,60,80,0,trainval
22872,2010_001142.jpg,325.5,284.0,18,26,0,trainval
22873,2010_001142.jpg,389.0,311.5,62,79,0,trainval
22874,2010_001142.jpg,489.0,333.5,51,56,0,trainval
22875,2010_001143.jpg,527.5,252.0,22,54,0,trainval
22876,2010_001143.jpg,554.0,251.0,20,53,0,trainval
22877,2010_001143.jpg,434.0,249.0,11,60,0,trainval
22878,2010_001143.jpg,351.0,293.5,210,166,3,trainval
22879,2010_001147.jpg,515.5,318.5,469,194,17,trainval
22880,2010_001148.jpg,507.0,479.0,378,167,14,trainval
22881,2010_001148.jpg,424.0,223.5,112,174,0,trainval
22882,2010_001149.jpg,627.5,419.0,245,149,14,trainval
22883,2010_001149.jpg,414.5,438.0,35,45,17,trainval
22884,2010_001149.jpg,283.0,195.0,31,33,17,trainval
22885,2010_001151.jpg,168.0,327.0,21,57,0,trainval
22886,2010_001151.jpg,412.5,304.5,411,69,3,trainval
22887,2010_001152.jpg,624.5,174.5,89,38,16,trainval
22888,2010_001152.jpg,715.5,255.0,69,87,16,trainval
22889,2010_001152.jpg,105.5,214.5,59,42,16,trainval
22890,2010_001152.jpg,278.0,174.0,65,18,16,trainval
22891,2010_001152.jpg,503.5,388.0,343,220,16,trainval
22892,2010_001152.jpg,735.5,173.0,29,38,16,trainval
22893,2010_001152.jpg,200.5,188.5,49,25,16,trainval
22894,2010_001152.jpg,19.0,213.0,10,27,0,trainval
22895,2010_001152.jpg,44.0,204.0,14,33,0,trainval
22896,2010_001154.jpg,435.0,381.5,309,362,5,trainval
22897,2010_001158.jpg,468.0,236.0,27,29,5,trainval
22898,2010_001158.jpg,263.5,427.0,55,73,5,trainval
22899,2010_001158.jpg,456.5,184.5,26,99,0,trainval
22900,2010_001159.jpg,478.0,357.5,112,275,7,trainval
22901,2010_001160.jpg,443.0,606.0,65,102,10,trainval
22902,2010_001160.jpg,371.0,719.5,185,61,10,trainval
22903,2010_001160.jpg,191.5,520.5,34,69,10,trainval
22904,2010_001160.jpg,190.5,442.0,42,55,10,trainval
22905,2010_001160.jpg,519.5,684.5,86,125,10,trainval
22906,2010_001160.jpg,255.5,313.0,14,13,10,trainval
22907,2010_001160.jpg,301.0,314.0,10,17,10,trainval
22908,2010_001160.jpg,312.0,312.0,9,12,10,trainval
22909,2010_001160.jpg,44.5,353.5,13,22,10,trainval
22910,2010_001160.jpg,20.5,355.0,19,22,10,trainval
22911,2010_001163.jpg,604.0,453.0,292,222,16,trainval
22912,2010_001163.jpg,259.5,516.0,258,96,16,trainval
22913,2010_001164.jpg,713.5,301.5,73,51,4,trainval
22914,2010_001164.jpg,477.0,303.5,21,14,4,trainval
22915,2010_001172.jpg,464.5,345.0,280,309,5,trainval
22916,2010_001172.jpg,481.0,334.0,478,331,0,trainval
22917,2010_001174.jpg,501.5,287.0,482,149,1,trainval
22918,2010_001175.jpg,489.5,512.5,467,412,10,trainval
22919,2010_001177.jpg,341.0,480.5,317,440,17,trainval
22920,2010_001179.jpg,179.0,186.0,32,30,10,trainval
22921,2010_001179.jpg,447.5,174.5,38,23,10,trainval
22922,2010_001179.jpg,510.5,226.5,35,27,10,trainval
22923,2010_001179.jpg,581.5,215.5,31,22,10,trainval
22924,2010_001181.jpg,501.5,385.0,497,355,11,trainval
22925,2010_001183.jpg,493.5,327.5,360,311,8,trainval
22926,2010_001184.jpg,388.0,571.0,349,358,12,trainval
22927,2010_001184.jpg,215.5,363.0,151,279,0,trainval
22928,2010_001185.jpg,198.5,205.0,86,118,5,trainval
22929,2010_001185.jpg,250.5,176.5,249,175,16,trainval
22930,2010_001188.jpg,160.5,519.0,159,84,6,trainval
22931,2010_001188.jpg,40.0,269.5,25,100,9,trainval
22932,2010_001188.jpg,75.0,287.0,21,62,9,trainval
22933,2010_001188.jpg,121.0,292.0,16,58,9,trainval
22934,2010_001188.jpg,159.5,294.5,17,59,9,trainval
22935,2010_001188.jpg,188.0,293.0,17,59,9,trainval
22936,2010_001188.jpg,288.5,299.0,17,50,9,trainval
22937,2010_001188.jpg,256.5,298.0,15,55,9,trainval
22938,2010_001188.jpg,221.5,296.5,13,55,9,trainval
22939,2010_001188.jpg,610.0,384.5,280,356,0,trainval
22940,2010_001189.jpg,566.5,431.0,280,155,14,trainval
22941,2010_001189.jpg,192.0,387.0,114,126,6,trainval
22942,2010_001192.jpg,500.5,375.5,499,374,14,trainval
22943,2010_001192.jpg,464.5,428.5,385,268,0,trainval
22944,2010_001192.jpg,288.5,384.5,287,356,0,trainval
22945,2010_001193.jpg,474.0,421.5,438,138,17,trainval
22946,2010_001195.jpg,534.5,299.0,173,152,17,trainval
22947,2010_001199.jpg,404.0,447.0,308,228,11,trainval
22948,2010_001199.jpg,471.0,428.0,105,206,6,trainval
22949,2010_001199.jpg,287.5,439.0,121,202,6,trainval
22950,2010_001199.jpg,288.5,355.0,95,142,6,trainval
22951,2010_001199.jpg,441.0,377.0,87,167,6,trainval
22952,2010_001201.jpg,438.0,374.0,120,221,7,trainval
22953,2010_001204.jpg,125.0,407.0,113,182,18,trainval
22954,2010_001204.jpg,330.0,435.0,18,51,0,trainval
22955,2010_001204.jpg,373.5,436.0,36,55,0,trainval
22956,2010_001204.jpg,474.5,480.0,32,90,0,trainval
22957,2010_001204.jpg,143.5,284.0,19,14,0,trainval
22958,2010_001205.jpg,343.5,223.0,141,127,1,trainval
22959,2010_001206.jpg,442.0,289.5,346,165,18,trainval
22960,2010_001206.jpg,91.5,252.5,18,41,0,trainval
22961,2010_001206.jpg,91.5,267.5,18,29,8,trainval
22962,2010_001210.jpg,663.5,451.0,116,223,0,trainval
22963,2010_001211.jpg,350.0,292.0,107,112,5,trainval
22964,2010_001212.jpg,587.0,370.5,20,27,0,trainval
22965,2010_001212.jpg,501.5,351.0,50,84,4,trainval
22966,2010_001212.jpg,728.5,378.0,43,72,4,trainval
22967,2010_001212.jpg,239.5,379.5,43,90,4,trainval
22968,2010_001212.jpg,329.0,373.5,62,111,4,trainval
22969,2010_001212.jpg,441.5,427.0,68,16,4,trainval
22970,2010_001212.jpg,600.5,296.0,185,287,4,trainval
22971,2010_001214.jpg,546.0,235.5,51,18,1,trainval
22972,2010_001215.jpg,500.0,159.5,338,131,17,trainval
22973,2010_001216.jpg,483.5,331.5,212,177,5,trainval
22974,2010_001216.jpg,679.0,265.5,142,264,6,trainval
22975,2010_001218.jpg,546.5,331.0,137,70,5,trainval
22976,2010_001218.jpg,190.0,370.0,145,88,5,trainval
22977,2010_001218.jpg,652.5,268.5,189,267,0,trainval
22978,2010_001218.jpg,395.5,274.5,184,273,0,trainval
22979,2010_001219.jpg,297.5,391.0,107,289,9,trainval
22980,2010_001219.jpg,269.0,500.5,203,499,19,trainval
22981,2010_001219.jpg,120.5,615.5,119,269,0,trainval
22982,2010_001220.jpg,500.5,375.5,499,374,16,trainval
22983,2010_001224.jpg,434.0,374.5,314,373,0,trainval
22984,2010_001224.jpg,457.0,374.5,430,373,6,trainval
